GEO.id,GEO.id2,GEO.display-label,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC75,HC02_VC75,HC03_VC75,HC04_VC75,HC01_VC76,HC02_VC76,HC03_VC76,HC04_VC76,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC04_VC79,HC01_VC80,HC02_VC80,HC03_VC80,HC04_VC80,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC84,HC02_VC84,HC03_VC84,HC04_VC84,HC01_VC85,HC02_VC85,HC03_VC85,HC04_VC85,HC01_VC86,HC02_VC86,HC03_VC86,HC04_VC86,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC118,HC02_VC118,HC03_VC118,HC04_VC118,HC01_VC171,HC02_VC171,HC03_VC171,HC04_VC171
8600000US10022,10022,ZCTA5 10022,19783,1103,19783,(X),(X),(X),4.5,1.5,17892,660,17892,(X),848,252,4.7,1.4,296,175,1.7,1.0,959,262,5.4,1.4,488,201,2.7,1.1,1201,347,6.7,1.9,1835,384,10.3,2.1,1746,392,9.8,2.2,2744,409,15.3,2.2,1836,379,10.3,2.1,5939,592,33.2,3.1,126378,8059,(X),(X),234492,24394,(X),(X),13907,704,77.7,2.4,232818,19828,(X),(X),139507,13500,(X),(X),(X),(X),5.1,1.1
8600000US10023,10023,ZCTA5 10023,36606,1554,36606,(X),(X),(X),4.9,1.1,32755,1181,32755,(X),2070,484,6.3,1.4,1033,362,3.2,1.1,1897,380,5.8,1.2,1302,395,4.0,1.2,1863,437,5.7,1.3,3082,598,9.4,1.7,3238,607,9.9,1.8,5442,725,16.6,2.3,3798,642,11.6,1.9,9030,818,27.6,2.5,111478,10254,(X),(X),188600,12631,(X),(X),26161,1161,79.9,2.1,193891,12356,(X),(X),103249,6527,(X),(X),(X),(X),8.1,1.6
8600000US10024,10024,ZCTA5 10024,35565,1548,35565,(X),(X),(X),3.8,1.0,28675,978,28675,(X),1593,454,5.6,1.5,923,275,3.2,1.0,1607,400,5.6,1.4,1397,356,4.9,1.2,2016,412,7.0,1.4,3174,424,11.1,1.4,2380,378,8.3,1.3,4147,547,14.5,1.7,2998,487,10.5,1.7,8440,682,29.4,2.3,113839,5687,(X),(X),202005,13762,(X),(X),23722,946,82.7,1.9,203565,15086,(X),(X),101201,6875,(X),(X),(X),(X),7.2,1.4
8600000US10025,10025,ZCTA5 10025,54390,2455,54390,(X),(X),(X),8.0,1.3,43456,932,43456,(X),4318,677,9.9,1.6,2356,460,5.4,1.0,3335,502,7.7,1.2,3592,532,8.3,1.2,3012,539,6.9,1.3,5274,631,12.1,1.4,4226,542,9.7,1.2,5924,666,13.6,1.5,3907,550,9.0,1.2,7512,612,17.3,1.4,74065,4869,(X),(X),124739,6919,(X),(X),33858,1171,77.9,1.9,134994,7705,(X),(X),58664,3300,(X),(X),(X),(X),16.3,2.1
8600000US10026,10026,ZCTA5 10026,19131,1029,19131,(X),(X),(X),8.7,1.6,14527,360,14527,(X),2248,291,15.5,2.0,1036,245,7.1,1.7,1441,299,9.9,2.0,1286,240,8.9,1.7,1610,266,11.1,1.8,2155,309,14.8,2.1,1051,217,7.2,1.5,1686,262,11.6,1.7,910,185,6.3,1.3,1104,213,7.6,1.5,47264,4441,(X),(X),79815,6041,(X),(X),11024,497,75.9,2.8,95329,7270,(X),(X),32424,2403,(X),(X),(X),(X),29.1,3.8
8600000US10027,10027,ZCTA5 10027,28234,1460,28234,(X),(X),(X),6.6,1.3,22937,541,22937,(X),4552,513,19.8,2.3,1558,268,6.8,1.2,2334,324,10.2,1.4,1829,303,8.0,1.3,2666,412,11.6,1.8,2910,400,12.7,1.7,2206,345,9.6,1.5,2243,337,9.8,1.4,1111,233,4.8,1.0,1528,255,6.7,1.1,40782,3120,(X),(X),70034,4255,(X),(X),16162,699,70.5,2.4,85400,5729,(X),(X),26953,1688,(X),(X),(X),(X),31.8,2.9
8600000US10028,10028,ZCTA5 10028,30318,1927,30318,(X),(X),(X),4.2,1.5,24941,846,24941,(X),710,241,2.8,1.0,815,363,3.3,1.5,1764,452,7.1,1.8,713,251,2.9,1.0,1294,323,5.2,1.3,3045,614,12.2,2.4,2683,499,10.8,1.9,4147,663,16.6,2.6,2370,490,9.5,1.9,7400,827,29.7,3.1,114939,6716,(X),(X),203678,12612,(X),(X),21119,994,84.7,2.0,198531,12636,(X),(X),110585,7017,(X),(X),(X),(X),5.0,1.5
8600000US10029,10029,ZCTA5 10029,37312,1546,37312,(X),(X),(X),12.1,1.6,30115,590,30115,(X),5358,524,17.8,1.7,3603,433,12.0,1.4,4126,491,13.7,1.7,3375,472,11.2,1.5,3232,446,10.7,1.5,3809,513,12.6,1.6,2207,327,7.3,1.1,2170,267,7.2,0.9,853,194,2.8,0.6,1382,251,4.6,0.8,31350,1805,(X),(X),60756,3927,(X),(X),20777,738,69.0,1.9,72182,4956,(X),(X),25697,1663,(X),(X),(X),(X),30.6,3.0
8600000US10030,10030,ZCTA5 10030,15781,1096,15781,(X),(X),(X),16.6,2.6,11891,437,11891,(X),2156,304,18.1,2.5,1126,234,9.5,2.0,1618,270,13.6,2.2,1319,257,11.1,2.1,1309,271,11.0,2.2,1822,313,15.3,2.5,708,208,6.0,1.8,1143,239,9.6,2.0,316,135,2.7,1.1,374,128,3.1,1.1,33196,2758,(X),(X),53229,3425,(X),(X),8613,491,72.4,3.0,59565,3886,(X),(X),23818,1687,(X),(X),(X),(X),29.1,3.2
8600000US10031,10031,ZCTA5 10031,34229,1413,34229,(X),(X),(X),10.7,1.8,21191,557,21191,(X),3275,414,15.5,1.8,1630,272,7.7,1.3,2274,397,10.7,1.9,2572,400,12.1,1.8,2812,350,13.3,1.6,3312,411,15.6,1.8,2153,349,10.2,1.7,1922,292,9.1,1.4,645,217,3.0,1.0,596,185,2.8,0.9,39774,3792,(X),(X),56924,3559,(X),(X),16841,607,79.5,2.1,63119,3904,(X),(X),23542,1556,(X),(X),(X),(X),25.0,2.3
8600000US10032,10032,ZCTA5 10032,33570,1983,33570,(X),(X),(X),13.0,1.6,20243,455,20243,(X),2896,421,14.3,1.9,1804,348,8.9,1.7,2555,363,12.6,1.7,2322,388,11.5,1.9,2616,394,12.9,1.9,3690,456,18.2,2.3,1957,396,9.7,2.0,1565,318,7.7,1.6,471,162,2.3,0.8,367,163,1.8,0.8,37280,2545,(X),(X),52050,3245,(X),(X),15180,504,75.0,2.4,58151,3904,(X),(X),19479,1128,(X),(X),(X),(X),29.4,3.2
8600000US10033,10033,ZCTA5 10033,34196,1967,34196,(X),(X),(X),13.8,1.9,19548,453,19548,(X),2114,335,10.8,1.7,1759,314,9.0,1.6,2333,356,11.9,1.8,2060,380,10.5,1.9,2177,351,11.1,1.8,3134,400,16.0,2.0,1875,348,9.6,1.8,2458,376,12.6,1.9,822,193,4.2,1.0,816,206,4.2,1.1,44933,2793,(X),(X),64437,3219,(X),(X),15456,584,79.1,2.1,69775,3925,(X),(X),23904,1303,(X),(X),(X),(X),24.9,2.9
8600000US10034,10034,ZCTA5 10034,24222,1197,24222,(X),(X),(X),15.7,2.7,15462,306,15462,(X),1683,288,10.9,1.8,1091,294,7.1,1.9,2282,308,14.8,2.0,1748,314,11.3,2.0,1761,307,11.4,2.0,2314,256,15.0,1.6,2114,315,13.7,2.0,1580,266,10.2,1.7,525,136,3.4,0.9,364,119,2.4,0.8,42581,3518,(X),(X),59635,3211,(X),(X),12464,446,80.6,2.3,63838,3364,(X),(X),23256,1334,(X),(X),(X),(X),26.3,3.5
8600000US10035,10035,ZCTA5 10035,14625,975,14625,(X),(X),(X),10.4,2.1,12999,398,12999,(X),2976,359,22.9,2.7,1575,258,12.1,2.0,1388,278,10.7,2.1,1355,240,10.4,1.8,1582,322,12.2,2.4,1710,340,13.2,2.6,846,180,6.5,1.4,816,214,6.3,1.6,378,133,2.9,1.0,373,147,2.9,1.1,27424,2708,(X),(X),47759,3599,(X),(X),8286,480,63.7,2.9,63749,5567,(X),(X),20371,1746,(X),(X),(X),(X),39.5,3.3
8600000US10036,10036,ZCTA5 10036,19583,1224,19583,(X),(X),(X),6.5,1.5,15455,617,15455,(X),1289,237,8.3,1.5,928,230,6.0,1.4,1020,233,6.6,1.5,1434,399,9.3,2.5,1481,391,9.6,2.5,1492,323,9.7,2.1,1409,372,9.1,2.4,2504,388,16.2,2.5,1209,254,7.8,1.6,2689,367,17.4,2.3,75966,10398,(X),(X),115834,7431,(X),(X),12582,566,81.4,2.2,129768,8847,(X),(X),73546,4815,(X),(X),(X),(X),13.1,2.2
8600000US10037,10037,ZCTA5 10037,8914,700,8914,(X),(X),(X),12.4,3.1,9109,351,9109,(X),1197,235,13.1,2.5,1023,256,11.2,2.8,1352,262,14.8,2.7,954,212,10.5,2.2,947,217,10.4,2.4,1644,297,18.0,3.1,1084,213,11.9,2.3,499,144,5.5,1.5,205,122,2.3,1.4,204,102,2.2,1.1,35491,5225,(X),(X),50691,4253,(X),(X),6363,390,69.9,3.3,59624,5958,(X),(X),25883,2385,(X),(X),(X),(X),29.1,4.0
8600000US10038,10038,ZCTA5 10038,12474,833,12474,(X),(X),(X),6.1,1.7,9780,399,9780,(X),1164,243,11.9,2.4,590,158,6.0,1.6,916,232,9.4,2.4,508,142,5.2,1.4,646,183,6.6,1.8,991,241,10.1,2.4,1013,229,10.4,2.3,1474,312,15.1,3.1,858,209,8.8,2.1,1620,289,16.6,2.7,76379,8254,(X),(X),122181,14075,(X),(X),7511,439,76.8,2.8,141544,14582,(X),(X),59468,6969,(X),(X),(X),(X),19.0,3.8
8600000US10039,10039,ZCTA5 10039,13526,825,13526,(X),(X),(X),19.7,3.2,10631,351,10631,(X),1724,331,16.2,3.1,947,266,8.9,2.5,1336,282,12.6,2.6,1451,310,13.6,2.8,1509,306,14.2,2.8,1741,285,16.4,2.7,851,227,8.0,2.1,630,155,5.9,1.5,192,80,1.8,0.7,250,77,2.4,0.7,33558,3534,(X),(X),52332,6045,(X),(X),7910,441,74.4,3.4,52968,3470,(X),(X),22260,2521,(X),(X),(X),(X),29.0,3.4
8600000US10040,10040,ZCTA5 10040,25039,1417,25039,(X),(X),(X),11.3,1.9,16002,363,16002,(X),1815,345,11.3,2.1,820,208,5.1,1.3,1958,291,12.2,1.8,1713,314,10.7,2.0,2378,413,14.9,2.6,2902,396,18.1,2.5,2036,375,12.7,2.3,1412,261,8.8,1.6,491,125,3.1,0.8,477,143,3.0,0.9,46200,2894,(X),(X),59397,2654,(X),(X),13108,471,81.9,2.0,62541,2988,(X),(X),23847,1286,(X),(X),(X),(X),21.0,2.9
8600000US10044,10044,ZCTA5 10044,6123,681,6123,(X),(X),(X),5.4,2.7,4622,294,4622,(X),317,123,6.9,2.8,149,126,3.2,2.7,168,102,3.6,2.2,257,197,5.6,4.2,191,109,4.1,2.4,809,287,17.5,5.9,546,214,11.8,4.5,1010,261,21.9,5.4,413,202,8.9,4.4,762,207,16.5,4.3,91383,15666,(X),(X),116875,11584,(X),(X),4043,335,87.5,3.7,120147,13170,(X),(X),48285,5268,(X),(X),(X),(X),11.3,3.3
8600000US10065,10065,ZCTA5 10065,19135,1082,19135,(X),(X),(X),3.7,1.1,16742,650,16742,(X),859,245,5.1,1.4,170,82,1.0,0.5,714,223,4.3,1.3,716,189,4.3,1.2,1201,342,7.2,2.0,2229,376,13.3,2.2,1565,318,9.3,1.8,2447,428,14.6,2.6,1668,295,10.0,1.7,5173,609,30.9,3.5,112869,11047,(X),(X),205447,19510,(X),(X),13564,625,81.0,2.2,204618,20473,(X),(X),115637,8781,(X),(X),(X),(X),5.8,1.4
8600000US10069,10069,ZCTA5 10069,3636,634,3636,(X),(X),(X),3.8,2.6,2850,487,2850,(X),146,91,5.1,3.1,26,43,0.9,1.5,117,98,4.1,3.3,74,72,2.6,2.6,133,116,4.7,4.1,123,148,4.3,5.0,245,201,8.6,6.7,317,165,11.1,5.6,541,259,19.0,8.9,1128,340,39.6,9.6,163750,25568,(X),(X),231265,39696,(X),(X),2537,476,89.0,4.7,234247,35403,(X),(X),120573,22619,(X),(X),(X),(X),7.9,5.5
8600000US10075,10075,ZCTA5 10075,16269,1457,16269,(X),(X),(X),4.1,1.6,14145,903,14145,(X),606,217,4.3,1.5,292,177,2.1,1.3,840,474,5.9,3.2,577,265,4.1,1.8,657,293,4.6,2.1,1721,449,12.2,3.2,1792,505,12.7,3.5,2106,567,14.9,3.8,1130,420,8.0,2.9,4424,652,31.3,4.5,111691,14719,(X),(X),205405,21321,(X),(X),11838,909,83.7,3.2,191843,20081,(X),(X),114620,12243,(X),(X),(X),(X),7.8,4.0
8600000US10103,10103,ZCTA5 10103,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10110,10110,ZCTA5 10110,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10111,10111,ZCTA5 10111,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10112,10112,ZCTA5 10112,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10115,10115,ZCTA5 10115,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10119,10119,ZCTA5 10119,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10128,10128,ZCTA5 10128,38280,1531,38280,(X),(X),(X),4.5,1.2,31920,791,31920,(X),1691,414,5.3,1.3,573,204,1.8,0.6,1999,451,6.3,1.4,1526,378,4.8,1.2,2477,526,7.8,1.7,3971,554,12.4,1.7,3682,501,11.5,1.6,5375,576,16.8,1.7,2814,456,8.8,1.4,7812,680,24.5,2.0,100200,6975,(X),(X),172532,10104,(X),(X),25731,924,80.6,1.8,170973,10936,(X),(X),90805,4854,(X),(X),(X),(X),7.2,1.3
8600000US10152,10152,ZCTA5 10152,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10153,10153,ZCTA5 10153,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10154,10154,ZCTA5 10154,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10162,10162,ZCTA5 10162,759,322,759,(X),(X),(X),5.4,8.3,671,238,671,(X),0,11,0.0,4.4,0,11,0.0,4.4,0,11,0.0,4.4,0,11,0.0,4.4,0,11,0.0,4.4,51,83,7.6,13.0,95,116,14.2,15.8,88,104,13.1,16.1,176,190,26.2,24.5,261,148,38.9,21.0,193510,41091,(X),(X),216132,43805,(X),(X),582,236,86.7,15.3,210422,53856,(X),(X),112223,29933,(X),(X),(X),(X),0.0,2.3
8600000US10165,10165,ZCTA5 10165,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10167,10167,ZCTA5 10167,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10168,10168,ZCTA5 10168,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10169,10169,ZCTA5 10169,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10170,10170,ZCTA5 10170,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10171,10171,ZCTA5 10171,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10172,10172,ZCTA5 10172,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10173,10173,ZCTA5 10173,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10174,10174,ZCTA5 10174,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10177,10177,ZCTA5 10177,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10199,10199,ZCTA5 10199,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10271,10271,ZCTA5 10271,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10278,10278,ZCTA5 10278,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10279,10279,ZCTA5 10279,0,11,0,(X),(X),(X),-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),-,**,(X),(X),(X),(X),-,**
8600000US10280,10280,ZCTA5 10280,6659,617,6659,(X),(X),(X),4.7,2.2,4588,330,4588,(X),103,70,2.2,1.5,17,27,0.4,0.6,83,93,1.8,2.0,121,72,2.6,1.6,228,126,5.0,2.7,450,197,9.8,4.3,369,222,8.0,4.7,990,268,21.6,5.5,603,231,13.1,5.0,1624,309,35.4,6.5,145432,23202,(X),(X),193651,25746,(X),(X),4269,345,93.0,3.0,194599,26727,(X),(X),95071,12508,(X),(X),(X),(X),4.6,2.4
8600000US10282,10282,ZCTA5 10282,3079,439,3079,(X),(X),(X),0.5,0.8,2439,282,2439,(X),109,79,4.5,3.2,15,23,0.6,1.0,30,52,1.2,2.2,30,45,1.2,1.9,20,35,0.8,1.4,168,137,6.9,5.4,198,89,8.1,3.7,237,125,9.7,5.0,138,95,5.7,3.8,1494,275,61.3,8.3,"250,000+",***,(X),(X),318142,49414,(X),(X),2176,280,89.2,3.7,341290,53472,(X),(X),137952,22615,(X),(X),(X),(X),3.4,2.5
8600000US10301,10301,ZCTA5 10301,17578,808,17578,(X),(X),(X),8.5,1.4,14063,372,14063,(X),1611,318,11.5,2.2,692,178,4.9,1.3,1513,229,10.8,1.6,1004,197,7.1,1.4,1564,239,11.1,1.7,2340,350,16.6,2.4,1708,207,12.1,1.5,1994,255,14.2,1.8,894,151,6.4,1.1,743,140,5.3,1.0,54605,3507,(X),(X),75227,3393,(X),(X),10490,368,74.6,2.1,82410,4127,(X),(X),27485,1408,(X),(X),(X),(X),21.9,2.9
8600000US10302,10302,ZCTA5 10302,8151,616,8151,(X),(X),(X),6.8,2.0,6017,273,6017,(X),826,180,13.7,2.9,218,91,3.6,1.5,541,150,9.0,2.5,566,146,9.4,2.4,707,183,11.8,3.0,806,155,13.4,2.6,879,172,14.6,2.7,775,182,12.9,2.9,428,119,7.1,2.0,271,104,4.5,1.7,54170,5824,(X),(X),70739,4543,(X),(X),4314,261,71.7,3.5,81988,5228,(X),(X),23486,1636,(X),(X),(X),(X),23.8,4.8
8600000US10303,10303,ZCTA5 10303,10083,610,10083,(X),(X),(X),7.7,1.7,8029,302,8029,(X),1458,246,18.2,3.0,465,141,5.8,1.7,776,177,9.7,2.2,494,126,6.2,1.6,692,158,8.6,2.0,1276,194,15.9,2.3,1176,237,14.6,2.8,1139,205,14.2,2.5,369,122,4.6,1.5,184,78,2.3,1.0,52553,5498,(X),(X),62834,3790,(X),(X),5790,333,72.1,3.3,74349,4699,(X),(X),21408,1346,(X),(X),(X),(X),25.5,3.5
8600000US10304,10304,ZCTA5 10304,19146,1042,19146,(X),(X),(X),7.2,1.8,14564,397,14564,(X),1669,308,11.5,2.1,674,203,4.6,1.4,1316,247,9.0,1.7,1256,293,8.6,2.0,2037,347,14.0,2.4,2093,365,14.4,2.5,1244,263,8.5,1.7,2374,379,16.3,2.6,946,201,6.5,1.4,955,207,6.6,1.4,54106,3554,(X),(X),82916,5903,(X),(X),11147,516,76.5,2.6,90378,7202,(X),(X),28842,2209,(X),(X),(X),(X),19.4,3.0
8600000US10305,10305,ZCTA5 10305,19821,928,19821,(X),(X),(X),7.1,1.1,14931,324,14931,(X),1074,221,7.2,1.5,650,159,4.4,1.0,1175,249,7.9,1.6,1248,270,8.4,1.8,1452,219,9.7,1.4,2201,265,14.7,1.8,2400,355,16.1,2.4,2846,294,19.1,2.0,1134,218,7.6,1.4,751,191,5.0,1.3,72782,4419,(X),(X),82951,4255,(X),(X),11636,401,77.9,2.2,87932,4384,(X),(X),29938,1533,(X),(X),(X),(X),12.3,2.1
8600000US10306,10306,ZCTA5 10306,26854,958,26854,(X),(X),(X),6.1,1.0,20215,383,20215,(X),1233,225,6.1,1.1,751,178,3.7,0.9,1707,255,8.4,1.3,1407,231,7.0,1.2,1742,276,8.6,1.3,2853,344,14.1,1.7,2517,326,12.5,1.6,4017,438,19.9,2.2,2448,327,12.1,1.5,1540,238,7.6,1.2,79686,3678,(X),(X),95618,3603,(X),(X),14973,483,74.1,1.8,102678,4195,(X),(X),35632,1176,(X),(X),(X),(X),8.1,1.3
8600000US10307,10307,ZCTA5 10307,7194,522,7194,(X),(X),(X),7.1,2.6,5110,174,5110,(X),164,80,3.2,1.6,304,161,5.9,3.1,432,147,8.5,2.9,249,110,4.9,2.1,443,139,8.7,2.7,810,181,15.9,3.5,747,188,14.6,3.8,944,209,18.5,3.9,479,112,9.4,2.2,538,168,10.5,3.3,76857,5974,(X),(X),96729,7502,(X),(X),3982,267,77.9,4.4,102201,7586,(X),(X),33068,2444,(X),(X),(X),(X),6.3,2.1
8600000US10308,10308,ZCTA5 10308,15240,987,15240,(X),(X),(X),8.4,1.6,10675,305,10675,(X),439,141,4.1,1.3,374,149,3.5,1.4,772,188,7.2,1.8,639,191,6.0,1.8,738,179,6.9,1.7,1665,279,15.6,2.6,1591,279,14.9,2.6,2274,362,21.3,3.2,1364,251,12.8,2.3,819,226,7.7,2.1,87174,6158,(X),(X),98769,6270,(X),(X),8314,408,77.9,2.7,102470,7434,(X),(X),35768,2149,(X),(X),(X),(X),7.3,1.9
